plot_id,khasra_number,khata_number,village_name,village_name_hi,owner_name_en,owner_name_hi,father_name_en,father_name_hi,land_type,land_type_hi,computed_area_sqm,recorded_area_sqm,area_difference_sqm,area_text,has_discrepancy,discrepancy_severity,discrepancy_percentage,record_status,irrigation_type_en,current_crop_en,soil_type_en,rate_per_sqm,estimated_value_inr,source_document,survey_year,centroid_lat,centroid_lon
173574/771/44,771,391,Neemra (Kerot),नीमड़ा (केरोट),Shankar Tripathi,शंकर त्रिपाठी,Dinesh Kumawat,दिनेश कुमावत,agricultural,कृषि भूमि,22349.23,22143.37,-205.86,8 बीघा 17 बिस्वा,False,,0,verified,Pond,Maize,Loamy,1599,35407245.88,जमाबंदी,2023,25.939722,74.98746
173574/975/45,975,333,Neemra (Kerot),नीमड़ा (केरोट),Rajesh Verma,राजेश वर्मा,Parvati Yadav,पार्वती यादव,agricultural,कृषि भूमि,21513.17,21624.42,111.25,8 बीघा 12 बिस्वा,False,,0,verified,Tube Well,Rice,Red,1854,40091682.89,पट्टा,2021,25.943902,74.946635
173574/645/46,645,113,Neemra (Kerot),नीमड़ा (केरोट),Bhagwan Meena,भगवान मीना,Krishna Mishra,कृष्ण मिश्रा,agricultural,कृषि भूमि,43656.66,43563.87,-92.79,17 बीघा 8 बिस्वा,False,,0,verified,Pond,Millet,Sandy,1150,50098447.41,खसरा,2017,25.94412,74.95002
173574/613/47,613,403,Neemra (Kerot),नीमड़ा (केरोट),Geeta Gurjar,गीता गुर्जर,Lakshmi Jat,लक्ष्मी जाट,agricultural,कृषि भूमि,13690.04,13680.74,-9.3,5 बीघा 9 बिस्वा,False,,0,verified,Canal,Maize,Loamy,1693,23161486.82,जमाबंदी,2019,25.944596,74.954752
173574/473/48,473,119,Neemra (Kerot),नीमड़ा (केरोट),Gopal Meena,गोपाल मीना,Vinod Verma,विनोद वर्मा,residential,आवासीय,13507.17,13671.11,163.94,5 बीघा 9 बिस्वा,False,,0,verified,Well,,Sandy,8223,112417567.43,पट्टा,2019,25.943177,74.958206
173574/749/49,749,38,Neemra (Kerot),नीमड़ा (केरोट),Vishnu Dubey,विष्णु दुबे,Vishnu Tripathi,विष्णु त्रिपाठी,commercial,वाणिज्यिक,22323.87,22723.98,400.11,9 बीघा 1 बिस्वा,False,,0,verified,Pond,,Sandy,35903,815859125.37,खतौनी,2016,25.94388,74.96288
173574/389/50,389,467,Neemra (Kerot),नीमड़ा (केरोट),Ramu Kumawat,रामू कुमावत,Ramu Gurjar,रामू गुर्जर,residential,आवासीय,16885.29,17012.62,127.33,6 बीघा 16 बिस्वा,False,,0,verified,None,,Clay,16005,272287054.17,बी-1,2022,25.944742,74.96726
173574/592/51,592,196,Neemra (Kerot),नीमड़ा (केरोट),Bhagwan Patel,भगवान पटेल,Dinesh Patel,दिनेश पटेल,agricultural,कृषि भूमि,108308.0,81732.04,-26575.96,32 बीघा 13 बिस्वा,True,medium,-24.5,needs_review,Rain Fed,Other,Clay,521,42582394.14,जमाबंदी,2016,25.944008,74.970085
173574/51/52,51,119,Neemra (Kerot),नीमड़ा (केरोट),Sohan Rai,सोहन राय,Dinesh Gurjar,दिनेश गुर्जर,agricultural,कृषि भूमि,75122.3,75549.74,427.44,30 बीघा 4 बिस्वा,False,,0,verified,None,Rice,Clay,1493,112795769.22,खसरा,2019,25.943045,74.975293
173574/593/53,593,85,Neemra (Kerot),नीमड़ा (केरोट),Jagdish Kumawat,जगदीश कुमावत,Ramesh Yadav,रमेश यादव,agricultural,कृषि भूमि,18858.92,19007.6,148.68,7 बीघा 12 बिस्वा,False,,0,verified,Rain Fed,Other,Clay,1830,34783899.25,खतौनी,2018,25.943113,74.977973
173574/690/54,690,89,Neemra (Kerot),नीमड़ा (केरोट),Ramesh Yadav,रमेश यादव,Bhagwan Verma,भगवान वर्मा,agricultural,कृषि भूमि,30140.14,29617.69,-522.45,11 बीघा 16 बिस्वा,False,,0,verified,Canal,Moong,Black,1897,56184752.61,खसरा,2018,25.944903,74.982708
173574/731/55,731,323,Neemra (Kerot),नीमड़ा (केरोट),Shankar Gupta,शंकर गुप्ता,Parvati Kumawat,पार्वती कुमावत,barren,बंजर,14747.5,9792.22,-4955.28,3 बीघा 18 बिस्वा,True,high,-33.6,needs_review,Tube Well,,Sandy,268,2624313.81,जमाबंदी,2018,25.94481,74.98676
173574/330/56,330,247,Neemra (Kerot),नीमड़ा (केरोट),Krishna Mishra,कृष्ण मिश्रा,Durga Chauhan,दुर्गा चौहान,agricultural,कृषि भूमि,15771.18,16047.17,275.99,6 बीघा 8 बिस्वा,False,,0,verified,Pond,Millet,Sandy,1616,25932229.59,बी-1,2021,25.948406,74.946964
173574/554/57,554,481,Neemra (Kerot),नीमड़ा (केरोट),Parvati Pandey,पार्वती पांडेय,Rajesh Chauhan,राजेश चौहान,agricultural,कृषि भूमि,24208.1,24041.34,-166.76,9 बीघा 12 बिस्वा,False,,0,verified,Pond,Rice,Red,898,21589123.04,खसरा,2022,25.94772,74.950674
173574/49/58,49,39,Neemra (Kerot),नीमड़ा (केरोट),Narayan Kumawat,नारायण कुमावत,Geeta Tiwari,गीता तिवारी,residential,आवासीय,19098.01,19436.73,338.72,7 बीघा 15 बिस्वा,False,,0,verified,Rain Fed,,Red,16941,329277571.07,खतौनी,2019,25.94718,74.954528
173574/845/59,845,464,Neemra (Kerot),नीमड़ा (केरोट),Suresh Jat,सुरेश जाट,Radha Gurjar,राधा गुर्जर,agricultural,कृषि भूमि,16614.26,16402.05,-212.21,6 बीघा 11 बिस्वा,False,,0,verified,Rain Fed,Mustard,Black,1089,17861837.88,पट्टा,2015,25.948599,74.958456
173574/73/60,73,53,Neemra (Kerot),नीमड़ा (केरोट),Vinod Meena,विनोद मीना,Vishnu Tripathi,विष्णु त्रिपाठी,residential,आवासीय,50532.71,60257.58,9724.87,24 बीघा 2 बिस्वा,True,medium,19.2,needs_review,None,,Sandy,18101,1090722472.14,खतौनी,2019,25.948075,74.962699
173574/217/61,217,293,Neemra (Kerot),नीमड़ा (केरोट),Brajesh Gurjar,ब्रजेश गुर्जर,Durga Yadav,दुर्गा यादव,commercial,वाणिज्यिक,20792.61,20878.53,85.92,8 बीघा 7 बिस्वा,False,,0,verified,Well,,Loamy,45596,951977351.22,पट्टा,2017,25.948717,74.966702
173574/116/62,116,399,Neemra (Kerot),नीमड़ा (केरोट),Gopal Tiwari,गोपाल तिवारी,Vishnu Singh,विष्णु सिंह,agricultural,कृषि भूमि,85303.5,53687.67,-31615.83,21 बीघा 9 बिस्वा,True,high,-37.1,needs_review,Rain Fed,Maize,Clay,1207,64801023.51,खसरा,2024,25.948398,74.97017
173574/984/63,984,189,Neemra (Kerot),नीमड़ा (केरोट),Parvati Tripathi,पार्वती त्रिपाठी,Sita Gupta,सीता गुप्ता,agricultural,कृषि भूमि,11725.73,14547.87,2822.14,5 बीघा 16 बिस्वा,True,medium,24.1,needs_review,Well,Rice,Loamy,1725,25095070.91,जमाबंदी,2019,25.947043,74.974291
173574/483/64,483,149,Neemra (Kerot),नीमड़ा (केरोट),Lakshmi Meena,लक्ष्मी मीना,Ram Verma,राम वर्मा,agricultural,कृषि भूमि,53040.07,52707.73,-332.34,21 बीघा 1 बिस्वा,False,,0,verified,None,Rice,Loamy,1297,68361931.7,पट्टा,2016,25.947695,74.979492
173574/704/65,704,7,Neemra (Kerot),नीमड़ा (केरोट),Anil Singh,अनिल सिंह,Jagdish Rajput,जगदीश राजपूत,residential,आवासीय,14588.72,14621.08,32.36,5 बीघा 16 बिस्वा,False,,0,verified,None,,Sandy,10242,149749052.54,खसरा,2018,25.9472,74.982415
173574/759/66,759,160,Neemra (Kerot),नीमड़ा (केरोट),Vishnu Mishra,विष्णु मिश्रा,Anil Gupta,अनिल गुप्ता,residential,आवासीय,11068.92,11148.06,79.14,4 बीघा 9 बिस्वा,False,,0,verified,Pond,,Loamy,17624,196473485.15,जमाबंदी,2016,25.948269,74.987002
173574/3/67,3,406,Neemra (Kerot),नीमड़ा (केरोट),Geeta Dubey,गीता दुबे,Mohan Mishra,मोहन मिश्रा,agricultural,कृषि भूमि,12727.09,12684.79,-42.3,5 बीघा 1 बिस्वा,False,,0,verified,Well,Maize,Clay,1365,17314742.25,खतौनी,2015,25.9522,74.946593
173574/63/68,63,225,Neemra (Kerot),नीमड़ा (केरोट),Gopal Tripathi,गोपाल त्रिपाठी,Gopal Verma,गोपाल वर्मा,agricultural,कृषि भूमि,52732.09,52870.77,138.68,21 बीघा 2 बिस्वा,False,,0,verified,Well,Gram,Clay,916,48429627.86,खतौनी,2023,25.952603,74.949865
173574/375/69,375,285,Neemra (Kerot),नीमड़ा (केरोट),Dinesh Tiwari,दिनेश तिवारी,Narayan Gurjar,नारायण गुर्जर,barren,बंजर,8595.33,8719.29,123.96,3 बीघा 9 बिस्वा,False,,0,verified,None,,Black,135,1177104.8,खतौनी,2018,25.952834,74.954
173574/946/70,946,95,Neemra (Kerot),नीमड़ा (केरोट),Lakshmi Rajput,लक्ष्मी राजपूत,Suresh Tiwari,सुरेश तिवारी,residential,आवासीय,6239.52,6281.87,42.35,2 बीघा 10 बिस्वा,False,,0,verified,Rain Fed,,Sandy,12021,75514316.01,खतौनी,2016,25.952507,74.959732
173574/472/71,472,76,Neemra (Kerot),नीमड़ा (केरोट),Geeta Yadav,गीता यादव,Gopal Kumawat,गोपाल कुमावत,residential,आवासीय,16586.68,20584.35,3997.67,8 बीघा 4 बिस्वा,True,medium,24.1,needs_review,Pond,,Red,13854,285175577.6,बी-1,2021,25.95282,74.963465
173574/316/72,316,241,Neemra (Kerot),नीमड़ा (केरोट),Ramesh Sharma,रमेश शर्मा,Durga Dubey,दुर्गा दुबे,agricultural,कृषि भूमि,9657.29,9523.6,-133.69,3 बीघा 16 बिस्वा,False,,0,verified,None,Other,Loamy,993,9456930.81,खसरा,2018,25.951603,74.966656
173574/217/73,217,339,Neemra (Kerot),नीमड़ा (केरोट),Shankar Sharma,शंकर शर्मा,Brajesh Dubey,ब्रजेश दुबे,barren,बंजर,18091.38,18038.88,-52.5,7 बीघा 4 बिस्वा,False,,0,verified,Canal,,Clay,390,7035162.12,पट्टा,2018,25.951702,74.971091
173574/396/74,396,127,Neemra (Kerot),नीमड़ा (केरोट),Ramesh Mishra,रमेश मिश्रा,Radha Gupta,राधा गुप्ता,agricultural,कृषि भूमि,48803.29,48863.27,59.98,19 बीघा 10 बिस्वा,False,,0,verified,Canal,Maize,Red,664,32445208.33,पट्टा,2022,25.952761,74.974305
173574/526/75,526,425,Neemra (Kerot),नीमड़ा (केरोट),Mahesh Rai,महेश राय,Narayan Verma,नारायण वर्मा,barren,बंजर,123313.1,124960.53,1647.43,49 बीघा 19 बिस्वा,False,,0,verified,Tube Well,,Loamy,102,12745973.92,पट्टा,2017,25.950963,74.979068
173574/495/76,495,323,Neemra (Kerot),नीमड़ा (केरोट),Sita Verma,सीता वर्मा,Parvati Gupta,पार्वती गुप्ता,forest,वन भूमि,56598.4,43167.19,-13431.21,17 बीघा 5 बिस्वा,True,medium,-23.7,needs_review,Pond,,Sandy,722,31166708.97,जमाबंदी,2017,25.952318,74.983541
173574/349/77,349,39,Neemra (Kerot),नीमड़ा (केरोट),Shyam Sharma,श्याम शर्मा,Vinod Verma,विनोद वर्मा,agricultural,कृषि भूमि,76394.13,75348.77,-1045.36,30 बीघा 2 बिस्वा,False,,0,verified,Rain Fed,Millet,Sandy,699,52668789.85,खसरा,2015,25.952013,74.987162
173574/199/78,199,438,Neemra (Kerot),नीमड़ा (केरोट),Suresh Dubey,सुरेश दुबे,Jagdish Tiwari,जगदीश तिवारी,agricultural,कृषि भूमि,89624.96,72521.43,-17103.53,29 बीघा 0 बिस्वा,True,medium,-19.1,needs_review,Pond,Wheat,Black,735,53303250.8,खसरा,2018,25.955384,74.946709
173574/566/79,566,250,Neemra (Kerot),नीमड़ा (केरोट),Anil Mishra,अनिल मिश्रा,Anil Kumawat,अनिल कुमावत,barren,बंजर,25550.22,34520.59,8970.37,13 बीघा 16 बिस्वा,True,high,35.1,needs_review,None,,Red,133,4591238.09,जमाबंदी,2024,25.955571,74.950516
173574/911/80,911,434,Neemra (Kerot),नीमड़ा (केरोट),Ramu Yadav,रामू यादव,Hari Chauhan,हरि चौहान,agricultural,कृषि भूमि,8840.75,11943.99,3103.24,4 बीघा 15 बिस्वा,True,high,35.1,needs_review,Rain Fed,Other,Sandy,508,6067545.83,खतौनी,2024,25.95528,74.953838
173574/579/81,579,356,Neemra (Kerot),नीमड़ा (केरोट),Hari Pandey,हरि पांडेय,Lakshmi Rai,लक्ष्मी राय,residential,आवासीय,10529.87,10545.42,15.55,4 बीघा 4 बिस्वा,False,,0,verified,None,,Sandy,15674,165288945.9,खतौनी,2017,25.955753,74.958548
173574/250/82,250,19,Neemra (Kerot),नीमड़ा (केरोट),Rajesh Rai,राजेश राय,Vishnu Verma,विष्णु वर्मा,agricultural,कृषि भूमि,22630.68,16321.11,-6309.57,6 बीघा 10 बिस्वा,True,high,-27.9,needs_review,Tube Well,Other,Black,1388,22653697.22,खतौनी,2024,25.956833,74.961772
173574/287/83,287,412,Neemra (Kerot),नीमड़ा (केरोट),Narayan Yadav,नारायण यादव,Suresh Chauhan,सुरेश चौहान,agricultural,कृषि भूमि,26799.08,16665.24,-10133.84,6 बीघा 13 बिस्वा,True,high,-37.8,needs_review,Canal,Mustard,Clay,797,13282192.51,पट्टा,2019,25.956565,74.966575
173574/936/84,936,181,Neemra (Kerot),नीमड़ा (केरोट),Ramu Rai,रामू राय,Sohan Pandey,सोहन पांडेय,barren,बंजर,11352.08,11266.31,-85.77,4 बीघा 10 बिस्वा,False,,0,verified,Well,,Red,303,3413693.21,खसरा,2024,25.955521,74.971296
173574/533/85,533,240,Neemra (Kerot),नीमड़ा (केरोट),Parvati Sharma,पार्वती शर्मा,Rajesh Singh,राजेश सिंह,barren,बंजर,19249.62,23718.19,4468.57,9 बीघा 9 बिस्वा,True,medium,23.2,needs_review,None,,Clay,282,6688528.99,खसरा,2020,25.955485,74.974081
173574/523/86,523,35,Neemra (Kerot),नीमड़ा (केरोट),Brajesh Yadav,ब्रजेश यादव,Dinesh Tripathi,दिनेश त्रिपाठी,residential,आवासीय,11416.23,7671.54,-3744.69,3 बीघा 1 बिस्वा,True,high,-32.8,needs_review,Pond,,Red,11763,90240334.75,पट्टा,2024,25.956085,74.978223
173574/703/87,703,28,Neemra (Kerot),नीमड़ा (केरोट),Narayan Yadav,नारायण यादव,Shyam Dubey,श्याम दुबे,agricultural,कृषि भूमि,58979.09,58192.7,-786.39,23 बीघा 5 बिस्वा,False,,0,verified,Canal,Millet,Black,1167,67910885.03,खसरा,2022,25.95696,74.983233
173574/531/88,531,13,Neemra (Kerot),नीमड़ा (केरोट),Ramu Gurjar,रामू गुर्जर,Radha Sharma,राधा शर्मा,agricultural,कृषि भूमि,17348.69,17260.09,-88.6,6 बीघा 18 बिस्वा,False,,0,verified,Rain Fed,Maize,Sandy,1483,25596709.43,बी-1,2015,25.956289,74.987597
173574/9/89,9,73,Neemra (Kerot),नीमड़ा (केरोट),Lakshmi Tripathi,लक्ष्मी त्रिपाठी,Lakshmi Kumawat,लक्ष्मी कुमावत,agricultural,कृषि भूमि,9898.04,9908.26,10.22,3 बीघा 19 बिस्वा,False,,0,verified,Well,Mustard,Clay,513,5082935.95,खसरा,2017,25.959458,74.947559
173574/723/90,723,73,Neemra (Kerot),नीमड़ा (केरोट),Ram Tiwari,राम तिवारी,Bhagwan Tiwari,भगवान तिवारी,agricultural,कृषि भूमि,15682.9,15678.69,-4.21,6 बीघा 5 बिस्वा,False,,0,verified,None,Maize,Red,962,15082901.4,बी-1,2020,25.959673,74.950232
173574/991/91,991,398,Neemra (Kerot),नीमड़ा (केरोट),Vishnu Tiwari,विष्णु तिवारी,Geeta Chauhan,गीता चौहान,agricultural,कृषि भूमि,20732.38,20926.0,193.62,8 बीघा 7 बिस्वा,False,,0,verified,Pond,Gram,Black,840,17577841.83,पट्टा,2024,25.960372,74.954445
173574/292/92,292,443,Neemra (Kerot),नीमड़ा (केरोट),Ramesh Verma,रमेश वर्मा,Krishna Patel,कृष्ण पटेल,residential,आवासीय,8746.41,8691.85,-54.56,3 बीघा 9 बिस्वा,False,,0,verified,Well,,Loamy,12255,106518566.39,खसरा,2016,25.959956,74.959114
173574/559/93,559,141,Neemra (Kerot),नीमड़ा (केरोट),Shankar Yadav,शंकर यादव,Sita Dubey,सीता दुबे,forest,वन भूमि,13042.84,13166.61,123.77,5 बीघा 5 बिस्वा,False,,0,verified,Canal,,Red,496,6530638.43,खसरा,2015,25.959782,74.962899
173574/475/94,475,407,Neemra (Kerot),नीमड़ा (केरोट),Ramesh Rai,रमेश राय,Dinesh Pandey,दिनेश पांडेय,agricultural,कृषि भूमि,19779.34,19633.78,-145.56,7 बीघा 17 बिस्वा,False,,0,verified,Pond,Other,Black,1283,25190135.73,खसरा,2020,25.960535,74.967056
173574/740/95,740,152,Neemra (Kerot),नीमड़ा (केरोट),Shankar Gurjar,शंकर गुर्जर,Dinesh Mishra,दिनेश मिश्रा,agricultural,कृषि भूमि,11431.44,11489.59,58.15,4 बीघा 11 बिस्वा,False,,0,verified,None,Other,Loamy,1104,12684510.74,खतौनी,2020,25.959947,74.971327
173574/783/96,783,116,Neemra (Kerot),नीमड़ा (केरोट),Gopal Yadav,गोपाल यादव,Sohan Rai,सोहन राय,agricultural,कृषि भूमि,13296.08,13065.32,-230.76,5 बीघा 4 बिस्वा,False,,0,verified,Tube Well,Wheat,Red,1566,20460297.69,बी-1,2018,25.959939,74.975564
173574/949/97,949,53,Neemra (Kerot),नीमड़ा (केरोट),Geeta Meena,गीता मीना,Lakshmi Meena,लक्ष्मी मीना,barren,बंजर,20684.91,20466.7,-218.21,8 बीघा 3 बिस्वा,False,,0,verified,Pond,,Clay,491,10049150.93,जमाबंदी,2016,25.959496,74.978953
173574/98/98,98,453,Neemra (Kerot),नीमड़ा (केरोट),Anil Meena,अनिल मीना,Radha Patel,राधा पटेल,agricultural,कृषि भूमि,28176.36,28176.39,0.03,11 बीघा 5 बिस्वा,False,,0,verified,Canal,Maize,Clay,1959,55197549.92,जमाबंदी,2023,25.960865,74.983527
173574/929/99,929,85,Neemra (Kerot),नीमड़ा (केरोट),Brajesh Mishra,ब्रजेश मिश्रा,Krishna Yadav,कृष्ण यादव,agricultural,कृषि भूमि,77716.79,78299.79,583.0,31 बीघा 6 बिस्वा,False,,0,verified,Rain Fed,Rice,Black,1126,88165558.32,बी-1,2020,25.959187,74.987146
173574/896/100,896,374,Neemra (Kerot),नीमड़ा (केरोट),Vinod Dubey,विनोद दुबे,Mohan Mishra,मोहन मिश्रा,residential,आवासीय,13613.26,13642.65,29.39,5 बीघा 9 बिस्वा,False,,0,verified,Canal,,Sandy,8623,117640564.72,पट्टा,2024,25.964858,74.94633
172618/110/1,110,288,Padaliya (Bhinay),पाडलिया (भीनाय),Sohan Mishra,सोहन मिश्रा,Ramesh Verma,रमेश वर्मा,forest,वन भूमि,6760.51,6878.87,118.36,2 बीघा 15 बिस्वा,False,,0,verified,None,,Black,778,5351761.45,खसरा,2016,25.938565,74.873848
172618/680/2,680,212,Padaliya (Bhinay),पाडलिया (भीनाय),Hari Kumawat,हरि कुमावत,Sohan Sharma,सोहन शर्मा,residential,आवासीय,20152.08,20499.98,347.9,8 बीघा 3 बिस्वा,False,,0,verified,Canal,,Red,14080,288639751.09,खसरा,2021,25.937791,74.877173
172618/605/3,605,223,Padaliya (Bhinay),पाडलिया (भीनाय),Sita Mishra,सीता मिश्रा,Lakshmi Tripathi,लक्ष्मी त्रिपाठी,agricultural,कृषि भूमि,10369.24,10170.22,-199.02,4 बीघा 1 बिस्वा,False,,0,verified,Pond,Gram,Clay,1385,14085754.68,खसरा,2024,25.937949,74.882335
172618/498/4,498,310,Padaliya (Bhinay),पाडलिया (भीनाय),Krishna Mishra,कृष्ण मिश्रा,Vishnu Rajput,विष्णु राजपूत,barren,बंजर,20245.17,20566.69,321.52,8 बीघा 4 बिस्वा,False,,0,verified,Pond,,Loamy,385,7918175.63,बी-1,2023,25.938065,74.885192
172618/624/5,624,70,Padaliya (Bhinay),पाडलिया (भीनाय),Lakshmi Chauhan,लक्ष्मी चौहान,Jagdish Sharma,जगदीश शर्मा,agricultural,कृषि भूमि,22282.2,22305.91,23.71,8 बीघा 18 बिस्वा,False,,0,verified,Well,Other,Clay,834,18603128.54,पट्टा,2018,25.938299,74.889958
172618/625/6,625,18,Padaliya (Bhinay),पाडलिया (भीनाय),Rajesh Sharma,राजेश शर्मा,Krishna Sharma,कृष्ण शर्मा,agricultural,कृषि भूमि,86958.63,111187.69,24229.06,44 बीघा 9 बिस्वा,True,high,27.9,needs_review,Rain Fed,Gram,Red,1970,219039747.98,खतौनी,2022,25.938322,74.89426
172618/543/7,543,163,Padaliya (Bhinay),पाडलिया (भीनाय),Vinod Patel,विनोद पटेल,Radha Gupta,राधा गुप्ता,residential,आवासीय,21352.22,14933.03,-6419.19,5 बीघा 19 बिस्वा,True,high,-30.1,needs_review,Tube Well,,Loamy,8314,124153212.31,जमाबंदी,2017,25.938169,74.898048
172618/801/8,801,339,Padaliya (Bhinay),पाडलिया (भीनाय),Parvati Patel,पार्वती पटेल,Dinesh Rai,दिनेश राय,agricultural,कृषि भूमि,12138.28,12354.56,216.28,4 बीघा 18 बिस्वा,False,,0,verified,Rain Fed,Other,Clay,1557,19236055.76,खतौनी,2020,25.938553,74.900833
172618/353/9,353,308,Padaliya (Bhinay),पाडलिया (भीनाय),Saraswati Tiwari,सरस्वती तिवारी,Mahesh Sharma,महेश शर्मा,forest,वन भूमि,7559.56,7665.58,106.02,3 बीघा 1 बिस्वा,False,,0,verified,Rain Fed,,Black,468,3587490.81,खसरा,2017,25.938191,74.90506
172618/905/10,905,67,Padaliya (Bhinay),पाडलिया (भीनाय),Mohan Pandey,मोहन पांडेय,Geeta Gurjar,गीता गुर्जर,residential,आवासीय,54690.75,53854.49,-836.26,21 बीघा 10 बिस्वा,False,,0,verified,Tube Well,,Loamy,9110,490614429.65,बी-1,2015,25.938285,74.90943
172618/263/11,263,224,Padaliya (Bhinay),पाडलिया (भीनाय),Ram Pandey,राम पांडेय,Sita Jat,सीता जाट,residential,आवासीय,80766.82,81259.69,492.87,32 बीघा 10 बिस्वा,False,,0,verified,None,,Red,18909,1536539530.49,पट्टा,2017,25.937635,74.913115
172618/88/12,88,24,Padaliya (Bhinay),पाडलिया (भीनाय),Jagdish Tiwari,जगदीश तिवारी,Shankar Gupta,शंकर गुप्ता,forest,वन भूमि,25859.53,31546.39,5686.86,12 बीघा 12 बिस्वा,True,medium,22.0,needs_review,Pond,,Loamy,429,13533402.14,खतौनी,2020,25.941879,74.874783
172618/814/13,814,209,Padaliya (Bhinay),पाडलिया (भीनाय),Parvati Rajput,पार्वती राजपूत,Ramu Gurjar,रामू गुर्जर,agricultural,कृषि भूमि,24689.78,24625.74,-64.04,9 बीघा 17 बिस्वा,False,,0,verified,Well,Maize,Sandy,556,13691911.84,खसरा,2020,25.942462,74.878664
172618/144/14,144,410,Padaliya (Bhinay),पाडलिया (भीनाय),Brajesh Verma,ब्रजेश वर्मा,Geeta Kumawat,गीता कुमावत,commercial,वाणिज्यिक,109910.02,109595.18,-314.84,43 बीघा 16 बिस्वा,False,,0,verified,Rain Fed,,Sandy,21754,2384133601.55,खतौनी,2020,25.943032,74.881903
172618/830/15,830,188,Padaliya (Bhinay),पाडलिया (भीनाय),Jagdish Chauhan,जगदीश चौहान,Saraswati Rai,सरस्वती राय,residential,आवासीय,11392.36,7513.75,-3878.61,3 बीघा 0 बिस्वा,True,high,-34.0,needs_review,Canal,,Red,15049,113074375.04,खसरा,2019,25.943534,74.88485
172618/781/16,781,404,Padaliya (Bhinay),पाडलिया (भीनाय),Durga Dubey,दुर्गा दुबे,Krishna Chauhan,कृष्ण चौहान,agricultural,कृषि भूमि,26286.15,26527.24,241.09,10 बीघा 12 बिस्वा,False,,0,verified,Rain Fed,Maize,Red,874,23184810.19,जमाबंदी,2015,25.941876,74.890099
172618/948/17,948,39,Padaliya (Bhinay),पाडलिया (भीनाय),Shyam Singh,श्याम सिंह,Vinod Meena,विनोद मीना,agricultural,कृषि भूमि,13855.77,14064.9,209.13,5 बीघा 12 बिस्वा,False,,0,verified,Rain Fed,Moong,Black,1691,23783737.49,पट्टा,2021,25.942497,74.893118
172618/50/18,50,144,Padaliya (Bhinay),पाडलिया (भीनाय),Shankar Sharma,शंकर शर्मा,Mohan Gurjar,मोहन गुर्जर,residential,आवासीय,16964.74,16781.82,-182.92,6 बीघा 14 बिस्वा,False,,0,verified,Pond,,Loamy,17420,292339334.71,खतौनी,2018,25.94173,74.898354
172618/285/19,285,285,Padaliya (Bhinay),पाडलिया (भीनाय),Suresh Sharma,सुरेश शर्मा,Shyam Gurjar,श्याम गुर्जर,agricultural,कृषि भूमि,8587.05,8621.69,34.64,3 बीघा 8 बिस्वा,False,,0,verified,Rain Fed,Maize,Sandy,1021,8802750.44,खतौनी,2022,25.942714,74.902054
172618/419/20,419,130,Padaliya (Bhinay),पाडलिया (भीनाय),Lakshmi Mishra,लक्ष्मी मिश्रा,Suresh Tiwari,सुरेश तिवारी,agricultural,कृषि भूमि,21097.58,13974.15,-7123.43,5 बीघा 11 बिस्वा,True,high,-33.8,needs_review,Well,Wheat,Sandy,1030,14393371.54,जमाबंदी,2020,25.942222,74.906737
172618/223/21,223,212,Padaliya (Bhinay),पाडलिया (भीनाय),Ramesh Tripathi,रमेश त्रिपाठी,Ramu Sharma,रामू शर्मा,agricultural,कृषि भूमि,28421.85,28525.18,103.33,11 बीघा 8 बिस्वा,False,,0,verified,Pond,Wheat,Red,1100,31377701.67,जमाबंदी,2023,25.942394,74.910605
172618/123/22,123,306,Padaliya (Bhinay),पाडलिया (भीनाय),Krishna Patel,कृष्ण पटेल,Suresh Verma,सुरेश वर्मा,residential,आवासीय,27872.1,37274.86,9402.76,14 बीघा 18 बिस्वा,True,high,33.7,needs_review,Tube Well,,Black,5973,222642710.29,जमाबंदी,2017,25.942027,74.914476
172618/47/23,47,428,Padaliya (Bhinay),पाडलिया (भीनाय),Geeta Meena,गीता मीना,Anil Chauhan,अनिल चौहान,barren,बंजर,16181.51,16077.57,-103.94,6 बीघा 8 बिस्वा,False,,0,verified,Pond,,Black,152,2443791.28,पट्टा,2016,25.946628,74.873881
172618/967/24,967,261,Padaliya (Bhinay),पाडलिया (भीनाय),Sita Rai,सीता राय,Parvati Gurjar,पार्वती गुर्जर,agricultural,कृषि भूमि,9277.02,9210.87,-66.15,3 बीघा 13 बिस्वा,False,,0,verified,Rain Fed,Millet,Clay,1174,10813559.38,खसरा,2024,25.947196,74.878132
172618/726/25,726,180,Padaliya (Bhinay),पाडलिया (भीनाय),Gopal Singh,गोपाल सिंह,Anil Dubey,अनिल दुबे,barren,बंजर,58533.0,59674.8,1141.8,23 बीघा 17 बिस्वा,False,,0,verified,Tube Well,,Clay,373,22258702.1,खतौनी,2017,25.945449,74.88186
172618/730/26,730,176,Padaliya (Bhinay),पाडलिया (भीनाय),Shyam Tiwari,श्याम तिवारी,Mohan Gurjar,मोहन गुर्जर,barren,बंजर,18014.2,18373.42,359.22,7 बीघा 6 बिस्वा,False,,0,verified,Canal,,Black,322,5916241.44,बी-1,2018,25.946045,74.886583
172618/397/27,397,467,Padaliya (Bhinay),पाडलिया (भीनाय),Narayan Meena,नारायण मीना,Radha Jat,राधा जाट,barren,बंजर,23947.06,23899.41,-47.65,9 बीघा 11 बिस्वा,False,,0,verified,None,,Loamy,350,8364791.99,जमाबंदी,2021,25.946286,74.88959
